Issue_ID,User,Comment_ID,Date,Comment,Emotion Causes,UserType
55817,mihaimaruseac,1116764755,2022-05-03 23:43:06,"Penporn (@penpornk), can you bisect this if this still happens? I couldn't find a cc_shared_library last week last week that could have cause this",I couldn't find a cc_shared_library last week last week that could have cause this.,COLLABORATOR
55550,bhack,1116447133,2022-05-03 18:50:52,"> tf.image.rgb_to_grayscale(img) also does not yield the same result as the decode_image version.
Are you sure that the weights are exactly the same?
As `decode_image` in your case is `libpng`:
https://github.com/glennrp/libpng/blob/master/pngrtran.c#L1013-L1049
Instead `tf.image.rgb_to_grayscale(img)` is:
https://github.com/tensorflow/tensorflow/blob/3f878cff5b698b82eea85db2b60d65a2e320850e/tensorflow/python/ops/image_ops_impl.py#L2514",tf.image.rgb_to_grayscale(img) also does not yield the same result as the decode_image version. Are you sure that the weights are exactly the same?,CONTRIBUTOR
55752,hawkinsp,1116414281,2022-05-03 18:19:14,I think you actually need to fix the `std::string` references before merging: they cannot appear in a C API.,I think you actually need to fix the std::string references before merging: they cannot appear in a C API.,MEMBER
55628,kaixih,1116347799,2022-05-03 17:16:18,"IIRC, the `AMD ROCm -- Community CI Build` will fail if those TENSORFLOW_USE_ROCM is there. It usually was some dependence issue but I didn't dive deep into the issue. @rahulbatra85","IIRC, the AMD ROCm -- Community CI Build will fail if those TENSORFLOW_USE_ROCM is there.",CONTRIBUTOR
46342,Anmol-Sharma,1116134190,2022-05-03 13:59:37,"Hi @sushreebarsa I don't this is still an issue. At that time when I opened this issue, it was present and I raised a fix as well [Here](https://github.com/tensorflow/estimator/pull/59) but due to very large merge conflicts (when the time to merge came) the changes were skipped.
So, I think this ticket can be closed, as mixing of Estimators with TF2 may not be a very good idea, so I'm closing this.",I don't this is still an issue.,CONTRIBUTOR
55505,372046933,1115560018,2022-05-03 2:45:50,"Copy `genrule` from the above comment. https://github.com/tensorflow/tensorflow/issues/55505#issuecomment-1114333283
Build results in the following error.
```
ERROR: /xxx/yyy/BUILD:330:8: in cmd attribute of genrule rule //:tf_wheel: label '//:build_pip_package' in $(location) expression is not a declared prerequisite of this rule
ERROR: /xxx/yyy/BUILD:330:8: Analysis of target '//:tf_wheel' failed
ERROR: Analysis of target '//:tf_wheel' failed; build aborted: ```",genrule:,CONTRIBUTOR
55829,Nayana-ibm,1115218742,2022-05-02 18:24:12,"Tried with installing typing, typing-extensions but not resolved","Tried with installing typing, typing-extensions but not resolved.",CONTRIBUTOR
55222,mihaimaruseac,1115086903,2022-05-02 16:20:11,Since https://github.com/tensorflow/tensorflow/pull/55222#issuecomment-1084771301 showed up in #53828: the comment here is to help in solving the issue properly: you need to subclass the methods for the ragged tensor and attach docstring to the new methods.,Since https://github.com/tensorflow/tensorflow/pull/55222#issuecomment-1084771301 showed up in #53828: the comment here is to help in solving the issue properly: you need to subclass the methods for the ragged tensor and attach docstring to the new methods.,COLLABORATOR
55814,bhack,1114964710,2022-05-02 14:32:21,Yes sorry I supposed to have a `tf.print` also in eager.. probably there was some copy-paste last minute change. But can you see that with `tf.float64` we have the same results in eager and graph mode?,tf.print also in eager..,CONTRIBUTOR
55817,bani-intelaipg,1114542170,2022-05-02 6:35:16,Same error is there with commit# b5fa6a4eecdcf69408708e98ba4de6debb880596,Same error is there with commit# b5fa6a4eecdcf69408708e98ba4de6debb880596.,CONTRIBUTOR
55817,mihaimaruseac,1114334113,2022-05-01 21:01:43,"We were using a non-LTS Bazel at that commit, to work around some other `cc_shared_library` issues. Can you try with 3637a0245a2b44f2de2aa84b6f8f40cac5600109 (the commit after the one you tested, which reverts back to LTS Bazel)? This way we'd know if the issue is Bazel or some `cc_shared_library` changelist.","""We were using a non-LTS Bazel at that commit, to work around some other cc_shared_library issues.""",COLLABORATOR
55817,mihaimaruseac,1114332227,2022-05-01 20:50:14,"Rostam, this looks like another cc_shared_library issue",This looks like another cc_shared_library issue.,COLLABORATOR
55810,mihaimaruseac,1114083662,2022-05-01 0:30:57,2022-04-30 06:07:54.980435: W tensorflow/core/common_runtime/gpu/gpu_device.cc:1850] Cannot dlopen some GPU libraries. Please make sure the missing libraries mentioned above are installed properly if you would like to use GPU. Follow the guide at https://www.tensorflow.org/install/gpu for how to download and setup the required libraries for your platform.,W tensorflow/core/common_runtime/gpu/gpu_device.cc:1850] Cannot dlopen some GPU libraries.,COLLABORATOR
55797,elfringham,1113521556,2022-04-29 16:50:36,This should have been resolved by https://github.com/tensorflow/tensorflow/commit/a969f2bf9196b534f2acc47ca11e963c729bb80d,This should have been resolved by https://github.com/tensorflow/tensorflow/commit/a969f2bf9196b534f2acc47ca11e963c729bb80d.,CONTRIBUTOR
55505,mihaimaruseac,1113457426,2022-04-29 15:37:24,"If you are building a target from an external repo you have to use `@` syntax.
I think this is more and more becoming an issue for Bazel, not TF. There's no breakage that can be root caused to TF itself.","I think this is more and more becoming an issue for Bazel, not TF. There's no breakage that can be root caused to TF itself.",COLLABORATOR
55752,jpienaar,1113259844,2022-04-29 12:32:49,"SG, I didn't see any of those failing here (I mentioned the other set yesterday and those you seem to have fixed but kokoro pending).",I mentioned the other set yesterday and those you seem to have fixed but kokoro pending.,MEMBER
55752,lipracer,1113253902,2022-04-29 12:26:20,"I have resubmitted jax's [patch](https://github.com/google/jax/pull/10482), but it has not been merged yet.Integration testing may also be affected.","I have resubmitted jax's [patch](https://github.com/google/jax/pull/10482), but it has not been merged yet.",CONTRIBUTOR
55752,lipracer,1112856521,2022-04-29 4:04:54,"Yes. I just run with command:
```bazelisk test tensorflow/compiler/mlir:all --cache_test_results=no```
and all pass, It seem some test no run.","I just run with command: bazelisk test tensorflow/compiler/mlir:all --cache_test_results=no and all pass, It seem some test no run.",CONTRIBUTOR
55792,kaixih,1112640428,2022-04-28 20:47:39,Initial investigation shows that [here](https://github.com/tensorflow/tensorflow/blob/master/tensorflow/core/grappler/optimizers/remapper.cc#L401): the returned `input_props` of the conv2d node is an empty vector and further [here](https://github.com/tensorflow/tensorflow/blob/master/tensorflow/core/grappler/costs/graph_properties.cc#L2833): the member `input_properties_` is also an empty map. vis. @nluehr @wenscarl,Initial investigation shows that [here](https://github.com/tensorflow/tensorflow/blob/master/tensorflow/core/grappler/optimizers/remapper.cc#L401): the returned input_props of the conv2d node is an empty vector and further [here](https://github.com/tensorflow/tensorflow/blob/master/tensorflow/core/grappler/costs/graph_,CONTRIBUTOR
55655,bixia1,1112521031,2022-04-28 18:17:29,"Many tests failed, will email a log",Many tests failed.,CONTRIBUTOR
55610,wenscarl,1111404340,2022-04-27 19:35:55,"@cheshire > Actually do you want to send a patch disabling tf.where autoclustering?
Yes. `tf_xla_ops_to_cluster` serves a similar purpose but not quite the granularity we want. I would like to propose a `tf_xla_ops_cluster_blacklist` under `TF_XLA_FLAG` which takes comma separated op names like where or unique. Does that sound good?",tf_xla_ops_cluster_blacklist,CONTRIBUTOR
54374,bixia1,1111317104,2022-04-27 18:00:50,We discussed this at meetings. This solution doesn't work because we currently allow TF-TRT to perform conversion on functions.,This solution doesn't work because we currently allow TF-TRT to perform conversion on functions.,CONTRIBUTOR
55754,haozha111,1111245927,2022-04-27 16:59:49,"The Loss value from the initial training on Google Colab seems to end at 0.241, but it starts at 0.0003855.
Hi,
From your C++ code, I didn't see you load the initial checkpoint from the previous training in colab. This will cause the model to use random weights. Could you try calling the restore signature as described in this article?
https://www.tensorflow.org/lite/examples/on_device_training/overview#restore_the_trained_weights","""The Loss value from the initial training on Google Colab seems to end at 0.241, but it starts at 0.0003855.""",CONTRIBUTOR
55561,Yulv-git,1111187769,2022-04-27 16:08:59,"> This seems to have trouble landing. Can you split it into multiple PRs, one per top-level directory, please?
I have created multiple new PRs based on multiple branches to fix typos.",I have created multiple new PRs based on multiple branches to fix typos.,CONTRIBUTOR
55725,mihaimaruseac,1111103091,2022-04-27 14:54:08,We had some issues hitting the size limit on the `tensorflow-cpu` project. We asked for a size limit bump at https://github.com/pypa/pypi-support/issues/1870,We had some issues hitting the size limit on the tensorflow-cpu project.,COLLABORATOR
55561,Yulv-git,1110637654,2022-04-27 7:21:54,"> This seems to have trouble landing. Can you split it into multiple PRs, one per top-level directory, please?
I don't know how to split this PR into multiple PRs.
Perhaps, I can create multiple branches based on the current official latest master branch to create multiple new PRs.",I don't know how to split this PR into multiple PRs.,CONTRIBUTOR
55296,wangpengmit,1110437154,2022-04-27 1:35:48,"Hi @LJKS, thanks for reporting! I think there are two issues here: (1) TF doesn't support differentiating through variable writes; (2) your workaround doesn't work for its own reason. About (2), because `copy_gradient`'s first return value isn't used, `var_up` in `grad` will also be zeros.
I can't think of a working workaround though. So the current situation is that differentiating through variable writes is impossible in TF. We are exploring some ways to properly support it.",TF doesn't support differentiating through variable writes; (2) your workaround doesn't work for its own reason.,MEMBER
55730,mihaimaruseac,1110291230,2022-04-26 21:59:10,"So, windows GPU failure:
```
T:\src\github\tensorflow>CALL tensorflow\tools\ci_build\windows\gpu\pip\run.bat --enable_remote_cache ""T:\src\gfile\bazel_wrapper.py"" 1>tensorflow/tools/ci_build/builds/win.out 2>&1 ERROR: Aborting VM command due to timeout of 10800 seconds
```
This can be ignored, I see the other one passed, so we should be good.","So, windows GPU failure: ",COLLABORATOR
54650,christopherbate,1110264047,2022-04-26 21:24:59,"I fixed the issue. I also rebased on top of tree, but GitHub is showing extra commits from main branch","I also rebased on top of tree, but GitHub is showing extra commits from main branch.",CONTRIBUTOR
55655,bixia1,1110104681,2022-04-26 18:12:37,@[meena-at-work](https://github.com/meena-at-work) Would you please make the PR description more descriptive and put the examples outside the PR description?,"""Would you please make the PR description more descriptive and put the examples outside the PR description?""",CONTRIBUTOR
55561,mihaimaruseac,1110007779,2022-04-26 16:33:09,"This seems to have trouble landing. Can you split it into multiple PRs, one per top-level directory, please?","""Trouble landing""",COLLABORATOR
51429,mizabrik,1109913463,2022-04-26 15:06:31,"We faced an issue with tiled mean too; unfortunately, I can not provide a model either :(","We faced an issue with tiled mean too; unfortunately, I can not provide a model either.",CONTRIBUTOR
55752,jpienaar,1109838796,2022-04-26 14:03:26,"We don't expect it to be different with same input state no:
""The output is guaranteed to be a deterministic function of the initial state but it is not guaranteed to be deterministic between backends and different compiler versions.""
https://www.tensorflow.org/xla/operation_semantics#rngbitgenerator
If you wanted different numbers you have to use returned updated state from output of one as input to the other.","""The output is guaranteed to be a deterministic function of the initial state but it is not guaranteed to be deterministic between backends and different compiler versions.""",MEMBER
55747,tilakrayal,1109825492,2022-04-26 13:51:54,"@sachinprasadhs ,
I was facing different error while trying to execute the given code.Please find the gist [here](https://colab.research.google.com/gist/tilakrayal/238a0b0ad41c64e1592fc42511f932d2/55747.ipynb).","""I was facing different error while trying to execute the given code.""",CONTRIBUTOR
55657,reedwm,1109123881,2022-04-25 23:07:02,"The CI complains when a test with a timeout of ""long"" is added, but gives us the option of ignoring it when merging. Since you just split a test and didn't add a new test with a timeout of ""long"", we should ignore it. It does say that tests with a timeout of ""long"" are not automatically run by the CI, so it turns out `depthwise_conv_op_test` was not and is not run by the CI. We should probably fix this later.
There's also a merge conflict, but I'll manually resolve it.","The CI complains when a test with a timeout of ""long"" is added, but gives us the option of ignoring it when merging.",MEMBER
55745,stewartmiles,1109113289,2022-04-25 22:46:11,"Looks like some C99 (which, AFAIK, didn't appear until C++20) has crept into TF Lite.
https://github.com/tensorflow/tensorflow/blob/0cdb708bf66dde960e4ff9d6e8bf304d7d2b6d7c/tensorflow/lite/delegates/external/external_delegate.cc#L157","Looks like some C99 (which, AFAIK, didn't appear until C++20) has crept into TF Lite.",CONTRIBUTOR
55745,stewartmiles,1109111463,2022-04-25 22:42:24,"After fixing that issue, there is another problem:
```
external_delegate.cc
src\tensorflow\tensorflow\lite\delegates\external\external_delegate.cc(158,11): error C7555: use of designated initializers requires at least '/std:c++20' [src\tensorflow\tensorflow\lite\cmakebuild\tensorflow-lite.vcxproj]
```
has TF _really_ moved to C++20? It doesn't seem great for compatibility.","after fixing that issue, there is another problem",CONTRIBUTOR
55696,sachinprasadhs,1108959641,2022-04-25 19:33:08,"`embedding_lookup_sparse` is not registered with XLA, `XLA_TPU_JIT` and `XLA_GPU_JIT` as well.
As the error message suggests you can perform the unsupported OPs compilation in CPU by setting `tf.config.set_soft_device_placement(True)`.
In your case, since you are using only one operation inside tf.function, it makes sense if you use only eager mode, also `experimental_get_compiler_ir` is limited to XLA operations only.","embedding_lookup_sparse is not registered with XLA, XLA_TPU_JIT and XLA_GPU_JIT as well. As the error message suggests you can perform the unsupported OPs compilation in CPU by setting tf.config.set_soft_device_placement(True). In your case, since you are using only one operation inside tf.function, it makes sense if you use only eager mode, also experimental_get",CONTRIBUTOR
55725,EnricoMi,1108495403,2022-04-25 12:16:25,"@tilakrayal you probably run macOS with Python 3.7 or 3.8, or Linux with Python 3.7. All other Python ad OS versions do not work.","""All other Python ad OS versions do not work.""",CONTRIBUTOR
55664,lu-wang-g,1107007416,2022-04-22 23:09:08,"I think it's the same issue as https://github.com/tensorflow/tensorflow/issues/47595, where something went wrong during conversion. The model should only have 4 outputs instead of 8. Circle back to @karimnosseir to double check the conversion step.","I think it's the same issue as https://github.com/tensorflow/tensorflow/issues/47595, where something went wrong during conversion.",MEMBER
55686,bixia1,1106031966,2022-04-22 5:44:07,@DEKHTIARJonathan It is nice to show an example of the graph here. But would you please move the graph example out of the PR description and put it in a comment block?,"""It is nice to show an example of the graph here. But would you please move the graph example out of the PR description and put it in a comment block?""",CONTRIBUTOR
55207,sachinprasadhs,1105451967,2022-04-21 16:37:12,"It is mentioned as failed to dump `encapsulate_xla_computations` for before, halfway and after in the warning log, it means it is not making use of XLA. You can ignore these warnings.","Failed to dump encapsulate_xla_computations for before, halfway and after in the warning log.",CONTRIBUTOR
55700,nSircombe,1105038785,2022-04-21 10:37:21,"@penpornk - here's a PR to avoid the...
```
//tensorflow/core/kernels:no_mkldnn_contraction_kernel
Multiple matches are not allowed unless one is unambiguously more specialized.
```
...error when running `bazel test` on a build with `--config=mkl_aarch64`.
Is there any chance this could be cherry-picked for the next TF 2.9 RC?",...error when running bazel test on a build with --config=mkl_aarch64.,CONTRIBUTOR
55562,bhack,1104558310,2022-04-20 23:47:22,"@LukeWood too late, It was already merged. If @wangpengmit is ok with this additional API change I could eventually open a new one.","too late, It was already merged.",CONTRIBUTOR
55382,penpornk,1104231514,2022-04-20 17:40:48,"@gbaned The TF_AssignRefVariable PR just went in (https://github.com/tensorflow/tensorflow/pull/55640). As for this PR, it can't be merged until we investigate the failure of https://github.com/tensorflow/tensorflow/pull/53561. So I'm temporarily closing it until we have time to revisit.","The TF_AssignRefVariable PR just went in (https://github.com/tensorflow/tensorflow/pull/55640). As for this PR, it can't be merged until we investigate the failure of https://github.com/tensorflow/tensorflow/pull/53561. So I'm temporarily closing it until we have time to revisit.",MEMBER
55670,cantonios,1104100192,2022-04-20 15:56:11,"Hi @maxiwell, I just want to confirm this is actually what IBM wants. It was removed by default because it's broken on system-installed compilers on many systems (e.g. ubuntu), since it requires a specific ld version that we cannot detect from within Eigen. The thinking was that build systems might be able to detect this and turn on the flag if desired.","""It was removed by default because it's broken on system-installed compilers on many systems (e.g. ubuntu), since it requires a specific ld version that we cannot detect from within Eigen.""",CONTRIBUTOR
55621,gadagashwini,1103760271,2022-04-20 10:13:54,"@OrazioLombardi,
```
ERROR: C:/users/priva/tensorflow/tensorflow/core/kernels/BUILD:1222:18: C++ compilation of rule '//tensorflow/core/kernels:inplace_ops_gpu' failed (Exit 1): python.exe failed: error executing command
cd C:/users/priva/_bazel_priva/5lyc5377/execroot/org_tensorflow
```
Looks issue with MSVC2019.
Make sure you followed steps mentioned [here](https://www.tensorflow.org/install/source_windows) and install required packages. Thanks !",ERROR: C:/users/priva/tensorflow/tensorflow/core/kernels/BUILD:1222:18: C++ compilation of rule '//tensorflow/core/kernels:inplace_ops_gpu' failed (Exit 1): python.exe failed: error executing command cd C:/users/priva/_bazel_priva/5lyc5377/execroot/org_tensorflow  Looks issue with MS,CONTRIBUTOR
53396,apivovarov,1102976222,2022-04-19 18:50:18,Can it be backported to r2.7? (since the issue was introduced in v2.7.0 first),Can it be backported to r2.7? (since the issue was introduced in v2.7.0 first),CONTRIBUTOR
48084,mihaimaruseac,1102820907,2022-04-19 15:55:54,https://github.com/tensorflow/tensorflow/pull/48084#pullrequestreview-679861204 is still not addressed. Reviewing it now means giving the exact same comment and just wasting time.,"""still not addressed""",COLLABORATOR
46356,lu-wang-g,1102096708,2022-04-19 5:36:05,"Sorry that I just noticed this issue. Seems like it's due to that Sceneform repackaged FlatBuffers, which conflicts with the official Flatbuffer Java time. I'll loop in the Sceneform team to take a look at this issue.","""Seems like it's due to that Sceneform repackaged FlatBuffers, which conflicts with the official Flatbuffer Java time.""",MEMBER
55613,chsigg,1101586303,2022-04-18 17:25:18,Wouldn't this break [this](https://cs.opensource.google/tensorflow/tensorflow/+/master:tensorflow/tools/toolchains/remote_config/rbe_config.bzl;drc=af542fe44674dd8c86159cd2f51782e75140ae8b;l=40) config running on e.g. sm_52?,Wouldn't this break [this](https://cs.opensource.google/tensorflow/tensorflow/+/master:tensorflow/tools/toolchains/remote_config/rbe_config.bzl;drc=af542fe44674dd8c86159cd2f51782e75140ae8b;l=40) config running on e.g. sm_52?,CONTRIBUTOR
54484,edloper,1101519096,2022-04-18 15:55:56,"I'm not familiar with this code, so I'm probably not the right person to review it. But it looks like the original change was automatically rolled back because it caused a test in this file to fail: https://github.com/tensorflow/tensorflow/blob/v2.8.0/tensorflow/compiler/tests/image_ops_test.py. (Unfortunately, since it was rolled back several months ago, the logs from the failed test aren't available anymore.)","""I'm not familiar with this code, so I'm probably not the right person to review it.""",CONTRIBUTOR
55563,gadagashwini,1101187984,2022-04-18 7:50:02,"@ayaka14732,
Can you try to clear the bazel cache before building Tensorflow
`bazel clean --expunge`",Can you try to clear the bazel cache before building Tensorflow bazel clean --expunge,CONTRIBUTOR
55524,gadagashwini,1101042660,2022-04-18 2:53:53,"@zhucan, Tensorflow v2.8 has no `--config==verbs`.
Tensorflow v2.0 supports `--config==verbs`","""Tensorflow v2.8 has no --config==verbs.""",CONTRIBUTOR
55364,karimnosseir,1100233006,2022-04-15 17:04:42,"One more thing for pixel phones DSP access is disabled so it will not work.
If you have the Pixel phone rooted you can run these commands first
```
adb root
adb shell setenforce 0
```",DSP access is disabled so it will not work.,CONTRIBUTOR
55610,cheshire,1099596510,2022-04-14 20:32:19,"@wenscarl OK it might make sense to not compile tf.where in autoclustering environment altogether then. I can make this change.
> Say in a training loop, XLA will trigger compilation multiple times every time seeing a data with different size
Do you have a repro I could try? XLA compiles up to the upper bound of the `tf.where` output, not to the concrete bound seen at runtime, so it seems bizarre it would recompile.","""XLA compiles up to the upper bound of the tf.where output, not to the concrete bound seen at runtime, so it seems bizarre it would recompile.""",MEMBER
55610,wenscarl,1099523367,2022-04-14 18:46:30,"Thanks @cheshire. Making `tf.where` XLA compilable in autoclustering may results into a perf regression. Say in a training loop, XLA will trigger compilation multiple times every time seeing a data with different size. See the snapshot from profiler.
![recompile](https://user-images.githubusercontent.com/25590028/163456405-41e50e98-69b6-4d07-9410-9867cd067fd2.PNG)
Reverting this commit resolve this. I would prefer to have a switch flag to turn it off.","""I would prefer to have a switch flag to turn it off.""",CONTRIBUTOR
54771,jayfurmanek,1099196977,2022-04-14 13:38:36,"Ugh, note to self - just use buildifier even on small little format things that are easy to fix manually.
Sanity *should* pass now.
Sorry for the churn.","Ugh, note to self - just use buildifier even on small little format things that are easy to fix manually.",CONTRIBUTOR
55505,372046933,1099142065,2022-04-14 12:37:55,"@gadagashwini If I'm not mistaken, https://github.com/tensorflow/tensorflow/issues/21461#issuecomment-430449910 configures a local installed TF. Which is installed by pip. In my scenario, I was building TF wheel. Since TF is not installed, `cc_tf_configure` will fail.","""I'm not mistaken, https://github.com/tensorflow/tensorflow/issues/21461#issuecomment-430449910 configures a local installed TF. Which is installed by pip. In my scenario, I was building TF wheel. Since TF is not installed, cc_tf_configure will fail.""",CONTRIBUTOR
54973,leondgarse,1098681739,2022-04-14 3:50:38,"Just verified still exists in `TF 2.9.0-rc0`. Testing results updated in [tf_280_xla_test.ipynb](https://colab.research.google.com/drive/1LTVJ7jRRzsODzMuPB-svocV4jcbx1SYY?usp=sharing). For other versions, `TF 2.7.1` works, and `TF 2.8.0-rc0` throws error.",Just verified still exists in TF 2.9.0-rc0.,CONTRIBUTOR
55567,rthadur,1098507408,2022-04-13 21:31:29,"> Build is still failing. I don't think the fix is in Python, since the argument can be a list or a tensor or anything that can be converted to a tensor.
I agree ,any idea how we can fix this issue ?",Build is still failing.,CONTRIBUTOR
55567,mihaimaruseac,1098466303,2022-04-13 20:39:47,"Build is still failing. I don't think the fix is in Python, since the argument can be a list or a tensor or anything that can be converted to a tensor.",Build is still failing.,COLLABORATOR
52142,leandro-gracia-gil,1097561011,2022-04-13 5:02:30,"@MeghnaNatraj That limitation is absurd in the case where you have multiple signatures and some of them act as properties returning information about the model. It forces you to pass a tensor even if it's completely ignored inside.
Would it be possible to consider adding support for this?","""That limitation is absurd in the case where you have multiple signatures and some of them act as properties returning information about the model.""",CONTRIBUTOR
55567,rthadur,1097280979,2022-04-12 22:14:06,"> Please use a proper commit message / PR title, not `Update <file>`. See https://cbea.ms/git-commit/
Sorry , updated description.","""Please use a proper commit message / PR title, not Update file>.""",CONTRIBUTOR
55415,sshahrokhi,1097237814,2022-04-12 21:29:08,"@michaelbanfield could you please review this PR? It is changing where JAX is loading the libtpu, and removing executor file which was the light weight version of tpu_api_dlsym_initializer.","""It is changing where JAX is loading the libtpu, and removing executor file which was the light weight version of tpu_api_dlsym_initializer..""",CONTRIBUTOR
55562,bhack,1096789258,2022-04-12 14:16:44,`feedback/copybara` is failing again.,feedback/copybara is failing again.,CONTRIBUTOR
55505,372046933,1095835413,2022-04-12 2:13:48,"@gadagashwini Added `--symlink_prefix=/` to `bazel build`. But nothing changed. My build command is
```bash
bazel build --config=native_arch_linux --config=cuda --symlink_prefix=/ @org_tensorflow//tensorflow/tools/pip_package:build_pip_package
```
By the way, did you notice that I am building TF as an external dependency. i.e. `@org_tensorflow//tensorflow/tools/pip_package:build_pip_package` not `//tensorflow/tools/pip_package:build_pip_package`",--symlink_prefix=/,CONTRIBUTOR
55582,mihaimaruseac,1095757707,2022-04-12 1:04:29,"TF 1.15 is too old. When it was released there was no python 3.8.
This is not a TF issue.",TF 1.15 is too old.,COLLABORATOR
55332,DEKHTIARJonathan,1095494767,2022-04-11 19:48:03,"> @DEKHTIARJonathan I'm not sure that `_experimental_feature_scope` should be in `tf_trt_integration_test_base.py`. I need it in `trt_convert_test.py`, so it would make sense to put it in a separate `test_utils.py` or similar file.
Done
@bixia1: all comments have been addressed. Please review","""I need it in trt_convert_test.py, so it would make sense to put it in a separate test_utils.py or similar file.""",CONTRIBUTOR
55530,awf,1095023202,2022-04-11 13:03:04,"Still present in 55645c from 2 days ago.
I'll take a look, but I don't see anything more recent that might have fixed it.",Still present in 55645c from 2 days ago.,CONTRIBUTOR
55564,tilakrayal,1094654733,2022-04-11 7:36:04,"Hello @NathFarinha237 ,
On running the given code snippet, I am facing an error stating `OSError: File does not exist. Received: {filename}`. Please find the gist of it [here](https://colab.research.google.com/gist/tilakrayal/fb61ab0f893d14efb33aa26335ed11ea/untitled297.ipynb).","""On running the given code snippet, I am facing an error stating OSError: File does not exist. Received: filename.""",CONTRIBUTOR
55546,tilakrayal,1094574485,2022-04-11 5:41:19,"Hello @markub3327 ,
I tried to execute the given code snippet, I am facing different error stating. Please find the gist of it [here](https://colab.research.google.com/gist/tilakrayal/773ef1a7f6105767925cd885691e4c21/untitled296.ipynb).",I am facing different error stating.,CONTRIBUTOR
55530,awf,1094062446,2022-04-09 15:05:37,"Update: test still fails on commit `55645ca964508507890529a71591f51a344a6356` April 9
test passes with ``--config=opt``","""test still fails on commit 55645ca964508507890529a71591f51a344a6356 April 9 test passes with --config=opt""",CONTRIBUTOR
55554,reedwm,1093353354,2022-04-08 20:50:36,"Calling `event_mgr->ThenExecute` effectively causes a GPU synchronization to occur before the op after SparseToDense can execute, which perhaps is causing some race condition to not occur, fixng the segfault. I don't think SparseToDense is the cause though.
If you give us an example to reproduce, we might be able to find where the segfault is coming from. But if the example is too large, there's a good chance we won't have time to debug it, unfortunately.","Calling event_mgr->ThenExecute effectively causes a GPU synchronization to occur before the op after SparseToDense can execute, which perhaps is causing some race condition to not occur, fixng the segfault.",MEMBER
55554,nluehr,1093336849,2022-04-08 20:36:15,Prior to this fix we observed intermittent CUDA segfaults during training when validate_indices was false. (this was in a TF1 model with identical SparseToDense GPU implementation),"""CUDA segfaults during training when validate_indices was false""",CONTRIBUTOR
55553,mihaimaruseac,1093015809,2022-04-08 15:38:33,Please fix more than one typo per file. There are several hours of CI that run due this one letter addition.,"""There are several hours of CI that run due this one letter addition.""",COLLABORATOR
55505,372046933,1092476009,2022-04-08 6:11:43,"@tilakrayal No, it's not resolved. Cannot execute ```
./bazel-bin/external/org_tensorflow/tensorflow/tools/pip_package/build_pip_package /tmp/tensorflow_pkg
```",Cannot execute  ./bazel-bin/external/org_tensorflow/tensorflow/tools/pip_package/build_pip_package /tmp/tensorflow_pkg .,CONTRIBUTOR
54173,impjdi,1092156041,2022-04-07 20:09:33,"> Qualcomm's OpenCL can be more lax than NVidia's when it comes undefined behaviors at runtime
This is absolutely true. We do cut corners and rely on undefined behavior of the supported platforms, e.g. out of bound reads etc.",Qualcomm's OpenCL can be more lax than NVidia's when it comes undefined behaviors at runtime,CONTRIBUTOR
55507,mihaimaruseac,1091964167,2022-04-07 16:35:41,"Yes, but these are just placeholders, they don't mean anything in the rich view","""these are just placeholders, they don't mean anything in the rich view""",COLLABORATOR
55507,mihaimaruseac,1091839228,2022-04-07 14:52:04,"This is just a snippet. The space doesn't bring anything.
When making typo fixes PRs please fix through the entire file/directory.",This is just a snippet. The space doesn't bring anything. When making typo fixes PRs please fix through the entire file/directory.,COLLABORATOR
55363,bhack,1091809458,2022-04-07 14:27:07,`feedback/copybara` is failing again,feedback/copybara is failing again.,CONTRIBUTOR
55200,bhack,1091764964,2022-04-07 13:50:09,"> Apparently that one is not triggered by the kokoro label but by gitHub buttons
Yes but I don't have the permission on this repo",Apparently that one is not triggered by the kokoro label but by gitHub buttons,CONTRIBUTOR
55425,bhack,1091643474,2022-04-07 11:54:21,@gadagashwini This is something else and it has no associated PR. Please check the mentioned @wangpengmit's comment at https://github.com/tensorflow/tensorflow/pull/55192#issuecomment-1081306349,This is something else and it has no associated PR.,CONTRIBUTOR
55475,foxik,1091104181,2022-04-07 5:45:27,Closing as a duplicate of #46635 .,Closing as a duplicate of #46635 ..,CONTRIBUTOR
55475,foxik,1091103965,2022-04-07 5:44:54,"Oh, I was just pointed to me (by djoshea) that this is a duplicate of 46635, so closing.","I was just pointed to me (by djoshea) that this is a duplicate of 46635, so closing.",CONTRIBUTOR
53239,plopresti,1091049257,2022-04-07 3:48:20,"I encountered the same issue. I suspect it is the same problem the Chromium folks had:
https://codereview.qt-project.org/c/yocto/meta-qt6/+/364505/2/recipes-qt/qt6/chromium-gn.inc#38
Removing ""-g"" from the build options fixed it for me.",I encountered the same issue.,CONTRIBUTOR
55517,mihaimaruseac,1090939714,2022-04-06 23:59:59,"Please use a better title and commit message: https://cbea.ms/git-commit/
The commas are instances of what is called an oxford comma, they are ok as they are.
When fixing typos, please fix all in a file/directory, instead of just a few. We need hours of CI to test each change, so let's try to minimize the CI hours/letters changed metrics :)
Thank you for your contribution, but we cannot accept this one.","""We need hours of CI to test each change, so let's try to minimize the CI hours/letters changed metrics :"")",COLLABORATOR
